,,,,,,,,,,20,1,2,3,4,5,,
,,,,,,,,,,20,1,2,3,4,5,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,Ｉ　健康・医療　　　I. Health and Medical Care,,,,,,,
,,,,,,,,,,80,81,82,83,84,85,,
,,,,,,,,市区町村,Municipalities,一般病院数,"一般
診療所数","歯科
診療所数",医師数,歯科医師数,薬剤師数,"市区
町村
ｺｰﾄﾞ",
,,,,,,,,,,Number of general hospitals,Number of general clinics,Number of dental clinics,Number of physicians,Number of dentists,Number of pharmacists,,
,,,,,,,,,,I510120,I5102,I5103,I6100,I6200,I6300,,
,,,,,,,,,,施設:number of hospitals,施設:number of clinics,施設:number of clinics,人:person,人:person,人:person,,
305  ,01601       ,IJ          ,  ,,155,,01601,日高町　　　　,Hidaka-cho,1,7,6,11,7,14,01601,
305  ,01602       ,IJ          ,  ,,156,,01602,平取町　　　　,Biratori-cho,1,2,4,4,4,4,01602,
305  ,01604       ,IJ          ,  ,,157,,01604,新冠町　　　　,Niikappu-cho,0,4,2,3,2,3,01604,
305  ,01607       ,IJ          ,  ,,158,,01607,浦河町　　　　,Urakawa-cho,1,8,6,24,8,23,01607,
305  ,01608       ,IJ          ,  ,,159,,01608,様似町　　　　,Samani-cho,0,3,2,1,2,3,01608,
305  ,01609       ,IJ          ,  ,,160,,01609,えりも町　　　,Erimo-cho,0,5,2,4,2,2,01609,
305  ,01610       ,IJ          ,  ,,161,,01610,新ひだか町　　,Shinhidaka-cho,3,13,10,31,14,50,01610,
305  ,01631       ,IJ          ,  ,,162,,01631,音更町　　　　,Otofuke-cho,3,18,18,42,25,56,01631,
305  ,01632       ,IJ          ,  ,,163,,01632,士幌町　　　　,Shihoro-cho,1,2,3,3,3,4,01632,
305  ,01633       ,IJ          ,  ,,164,,01633,上士幌町　　　,Kamishihoro-cho,0,3,2,3,2,5,01633,
305  ,01634       ,IJ          ,  ,,165,,01634,鹿追町　　　　,Shikaoi-cho,1,3,1,4,1,2,01634,
305  ,01635       ,IJ          ,  ,,166,,01635,新得町　　　　,Shintoku-cho,0,7,4,3,5,5,01635,
305  ,01636       ,IJ          ,  ,,167,,01636,清水町　　　　,Shimizu-cho,1,4,3,8,5,15,01636,
305  ,01637       ,IJ          ,  ,,168,,01637,芽室町　　　　,Memuro-cho,1,4,8,16,11,24,01637,
305  ,01638       ,IJ          ,  ,,169,,01638,中札内村　　　,Nakasatsunai-mura,0,3,2,1,2,2,01638,
305  ,01639       ,IJ          ,  ,,170,,01639,更別村　　　　,Sarabetsu-mura,0,2,1,4,1,2,01639,
305  ,01641       ,IJ          ,  ,,171,,01641,大樹町　　　　,Taiki-cho,1,3,2,9,2,7,01641,
305  ,01642       ,IJ          ,  ,,172,,01642,広尾町　　　　,Hiroo-cho,1,4,3,5,3,9,01642,
305  ,01643       ,IJ          ,  ,,173,,01643,幕別町　　　　,Makubetsu-cho,1,13,10,14,14,19,01643,
305  ,01644       ,IJ          ,  ,,174,,01644,池田町　　　　,Ikeda-cho,1,6,4,10,4,7,01644,
305  ,01645       ,IJ          ,  ,,175,,01645,豊頃町　　　　,Toyokoro-cho,0,4,1,1,1,2,01645,
305  ,01646       ,IJ          ,  ,,176,,01646,本別町　　　　,Hombetsu-cho,1,3,4,8,5,5,01646,
305  ,01647       ,IJ          ,  ,,177,,01647,足寄町　　　　,Ashoro-cho,1,3,2,5,2,10,01647,
305  ,01648       ,IJ          ,  ,,178,,01648,陸別町　　　　,Rikubetsu-cho,0,4,1,2,0,5,01648,
305  ,01649       ,IJ          ,  ,,179,,01649,浦幌町　　　　,Urahoro-cho,0,4,2,2,2,4,01649,
305  ,01661       ,IJ          ,  ,,180,,01661,釧路町　　　　,Kushiro-cho,0,10,9,9,10,23,01661,
305  ,01662       ,IJ          ,  ,,181,,01662,厚岸町　　　　,Akkeshi-cho,1,2,5,5,6,9,01662,
305  ,01663       ,IJ          ,  ,,182,,01663,浜中町　　　　,Hamanaka-cho,0,2,2,1,2,2,01663,
305  ,01664       ,IJ          ,  ,,183,,01664,標茶町　　　　,Shibecha-cho,1,1,2,3,3,4,01664,
305  ,01665       ,IJ          ,  ,,184,,01665,弟子屈町　　　,Teshikaga-cho,2,5,3,10,4,7,01665,
305  ,01667       ,IJ          ,  ,,185,,01667,鶴居村　　　　,Tsurui-mura,1,1,1,7,1,1,01667,
305  ,01668       ,IJ          ,  ,,186,,01668,白糠町　　　　,Shiranuka-cho,0,5,4,4,4,5,01668,
305  ,01691       ,IJ          ,  ,,187,,01691,別海町　　　　,Betsukai-cho,1,6,4,10,4,9,01691,
305  ,01692       ,IJ          ,  ,,188,,01692,中標津町　　　,Nakashibetsu-cho,2,6,10,26,11,28,01692,
305  ,01693       ,IJ          ,  ,,189,,01693,標津町　　　　,Shibetsu-cho,1,1,1,4,2,5,01693,
305  ,01694       ,IJ          ,  ,,190,,01694,羅臼町　　　　,Rausu-cho,0,2,1,1,1,2,01694,
305  ,02000       ,IJ          ,  ,,191,,02   ,青森県　　　,Aomori-ken,76,870,505,"2,773",735,"2,345",02   ,
305  ,02201       ,IJ          ,  ,,192,,02201,青森市　　　　,Aomori-shi,15,207,132,679,187,694,02201,
305  ,02202       ,IJ          ,  ,,193,,02202,弘前市　　　　,Hirosaki-shi,12,160,92,842,146,474,02202,
305  ,02203       ,IJ          ,  ,,194,,02203,八戸市　　　　,Hachinohe-shi,16,166,93,551,157,463,02203,
305  ,02204       ,IJ          ,  ,,195,,02204,黒石市　　　　,Kuroishi-shi,2,15,12,56,12,48,02204,
305  ,02205       ,IJ          ,  ,,196,,02205,五所川原市　　,Goshogawara-shi,5,42,23,126,29,135,02205,
305  ,02206       ,IJ          ,  ,,197,,02206,十和田市　　　,Towada-shi,3,41,20,121,28,117,02206,
305  ,02207       ,IJ          ,  ,,198,,02207,三沢市　　　　,Misawa-shi,3,19,14,60,25,53,02207,
305  ,02208       ,IJ          ,  ,,199,,02208,むつ市　　　　,Mutsu-shi,3,45,19,95,22,89,02208,
305  ,02209       ,IJ          ,  ,,200,,02209,つがる市　　　,Tsugaru-shi,1,11,9,15,12,16,02209,
305  ,02210       ,IJ          ,  ,,201,,02210,平川市　　　　,Hirakawa-shi,0,18,8,18,10,20,02210,
305  ,02301       ,IJ          ,  ,,202,,02301,平内町　　　　,Hiranai-machi,1,6,3,7,2,12,02301,
305  ,02303       ,IJ          ,  ,,203,,02303,今別町　　　　,Imabetsu-machi,0,3,1,2,2,3,02303,
305  ,02304       ,IJ          ,  ,,204,,02304,蓬田村　　　　,Yomogita-mura,0,2,0,1,0,0,02304,
